name,taxonomy_id,taxonomy_lvl,KH_blank_1_dedup_minimizer_filtered.bracken_num,KH_blank_1_dedup_minimizer_filtered.bracken_frac,KH_blank_2_dedup_minimizer_filtered.bracken_num,KH_blank_2_dedup_minimizer_filtered.bracken_frac,LB_blank_1_dedup_minimizer_filtered.bracken_num,LB_blank_1_dedup_minimizer_filtered.bracken_frac,LB_blank_2_dedup_minimizer_filtered.bracken_num,LB_blank_2_dedup_minimizer_filtered.bracken_frac,MS10790_dedup_minimizer_filtered.bracken_num,MS10790_dedup_minimizer_filtered.bracken_frac,MS10902_dedup_minimizer_filtered.bracken_num,MS10902_dedup_minimizer_filtered.bracken_frac,MS10903_dedup_minimizer_filtered.bracken_num,MS10903_dedup_minimizer_filtered.bracken_frac,MS10904_dedup_minimizer_filtered.bracken_num,MS10904_dedup_minimizer_filtered.bracken_frac,MS11102_dedup_minimizer_filtered.bracken_num,MS11102_dedup_minimizer_filtered.bracken_frac,MS11103_dedup_minimizer_filtered.bracken_num,MS11103_dedup_minimizer_filtered.bracken_frac,MS11107_dedup_minimizer_filtered.bracken_num,MS11107_dedup_minimizer_filtered.bracken_frac,MS11108_dedup_minimizer_filtered.bracken_num,MS11108_dedup_minimizer_filtered.bracken_frac,WH_blank_1_dedup_minimizer_filtered.bracken_num,WH_blank_1_dedup_minimizer_filtered.bracken_frac,WH_blank_2_dedup_minimizer_filtered.bracken_num,WH_blank_2_dedup_minimizer_filtered.bracken_frac
Sulfurimicrobium lacus,2715678,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,55,0.00008,0,0.00000,0,0.00000,0,0.00000
Sphingomonas glaciei,2938948,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,54,0.00008,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sp. LHG3406-1,2804617,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,53,0.00008,0,0.00000,0,0.00000,0,0.00000
Caballeronia sp. TF1N1,2878153,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,53,0.00008,0,0.00000,0,0.00000,0,0.00000
Sphingomonas flavescens,3132797,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,52,0.00008,0,0.00000,0,0.00000,0,0.00000
Oceanithermus profundus,187137,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00008,41,0.00004,0,0.00000,0,0.00000
Rhodoferax sediminis,2509614,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00008,45,0.00004,0,0.00000,0,0.00000
Ottowia testudinis,2816950,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00008,27,0.00003,0,0.00000,0,0.00000
uncultured Roseateles sp.,452440,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00008,47,0.00004,0,0.00000,0,0.00000
Myxococcus hansupus,1297742,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00008,0,0.00000,0,0.00000,0,0.00000
Corallococcus sp. EGB,1521117,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00008,41,0.00004,0,0.00000,0,0.00000
Selenomonas sputigena,69823,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00008,0,0.00000,0,0.00000,0,0.00000
Cupriavidus pinatubonensis,248026,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00008,0,0.00000,0,0.00000,0,0.00000
Trinickia caryophylli,28094,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00008,0,0.00000,0,0.00000,0,0.00000
Mesorhizobium koreense,3074855,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,49,0.00007,113,0.00011,0,0.00000,0,0.00000
Dyella sp. BiH032,3075430,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,89,0.00008,0,0.00000,0,0.00000
Lignipirellula cremea,2528010,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,26,0.00002,0,0.00000,0,0.00000
Horticoccus luteus,2862869,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,21,0.00002,0,0.00000,0,0.00000
Fontisphaera persica,2974023,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,36,0.00003,0,0.00000,0,0.00000
Granulicella sp. 5B5,1617967,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,27,0.00003,0,0.00000,0,0.00000
Terriglobus roseus,392734,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,0,0.00000,0,0.00000,0,0.00000
Rhodothermus marinus,29549,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00007,26,0.00002,0,0.00000,0,0.00000
Candidatus Filomicrobium marinum,1608628,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00007,17,0.00002,0,0.00000,0,0.00000
Youhaiella tibetensis,1447062,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00007,20,0.00002,0,0.00000,0,0.00000
Rhodoligotrophos sp. CJ14,3069264,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00007,15,0.00001,0,0.00000,0,0.00000
Terriglobus albidus,1592106,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00007,0,0.00000,0,0.00000,0,0.00000
Edaphobacter sp. 12200R-103,2703788,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00007,0,0.00000,0,0.00000,0,0.00000
Candidatus Korobacter versatilis,658062,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00007,29,0.00003,0,0.00000,0,0.00000
Herbaspirillum hiltneri,341045,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,46,0.00007,0,0.00000,0,0.00000,0,0.00000
Thiocapsa sp.,2024551,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,46,0.00007,0,0.00000,0,0.00000,0,0.00000
Luteolibacter sp. Populi,3230487,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,46,0.00007,31,0.00003,0,0.00000,0,0.00000
Acidisarcina polymorpha,2211140,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,46,0.00007,0,0.00000,0,0.00000,0,0.00000
Mycobacterium sp. 20KCMC460,2903536,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00007,41,0.00004,0,0.00000,0,0.00000
Rhodomicrobium lacus,2498452,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00007,0,0.00000,0,0.00000,0,0.00000
Sphingomonas endolithica,2972485,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00007,0,0.00000,0,0.00000,0,0.00000
Sulfuricystis multivorans,2211108,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,44,0.00007,0,0.00000,0,0.00000,0,0.00000
Methylococcus sp. EFPC2,2812648,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,44,0.00007,37,0.00003,0,0.00000,0,0.00000
Ereboglobus luteus,1796921,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,44,0.00007,0,0.00000,0,0.00000,0,0.00000
Methylocella tundrae,227605,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,43,0.00007,19,0.00002,0,0.00000,0,0.00000
Sphingomonas alpina,653931,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,43,0.00007,0,0.00000,0,0.00000,0,0.00000
Persicimonas caeni,2292766,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,43,0.00007,22,0.00002,0,0.00000,0,0.00000
Mycolicibacterium sarraceniae,1534348,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,42,0.00006,0,0.00000,0,0.00000,0,0.00000
Lichenicola cladoniae,1484109,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,42,0.00006,0,0.00000,0,0.00000,0,0.00000
Panacibacter ginsenosidivorans,1813871,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,42,0.00006,16,0.00001,0,0.00000,0,0.00000
Deinococcus maricopensis,309887,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,41,0.00006,0,0.00000,0,0.00000,0,0.00000
Mycobacterium paragordonae,1389713,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00006,31,0.00003,0,0.00000,0,0.00000
Gordonia hydrophobica,40516,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00006,30,0.00003,0,0.00000,0,0.00000
Parasphingopyxis algicola,2026624,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00006,0,0.00000,0,0.00000,0,0.00000
Variovorax sp. PAMC28562,2762323,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00006,25,0.00002,0,0.00000,0,0.00000
Tepidiforma bonchosmolovskayae,2601677,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00006,22,0.00002,0,0.00000,0,0.00000
Thioalkalivibrio paradoxus,108010,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00006,0,0.00000,0,0.00000,0,0.00000
Alkalilimnicola ehrlichii,351052,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00006,0,0.00000,0,0.00000,0,0.00000
uncultured Desulfobacter sp.,240139,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00006,0,0.00000,0,0.00000,0,0.00000
Mycobacterium kansasii,1768,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,37,0.00006,18,0.00002,0,0.00000,0,0.00000
Mycobacterium conspicuum,44010,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,37,0.00006,37,0.00003,0,0.00000,0,0.00000
Nibricoccus aquaticus,2576891,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00005,21,0.00002,0,0.00000,0,0.00000
Tepidiforma flava,3004094,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,35,0.00005,26,0.00002,0,0.00000,0,0.00000
Methylocapsa sp. D3K7,3041435,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,35,0.00005,0,0.00000,0,0.00000,0,0.00000
Termitidicoccus mucosus,1184151,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,35,0.00005,35,0.00003,0,0.00000,0,0.00000
Mycobacterium senriense,2775496,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,34,0.00005,38,0.00004,0,0.00000,0,0.00000
Rhodomicrobium vannielii,1069,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,34,0.00005,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sp. SUN039,2937787,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,34,0.00005,0,0.00000,0,0.00000,0,0.00000
Pandoraea thiooxydans,445709,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,34,0.00005,0,0.00000,0,0.00000,0,0.00000
Stieleria maiorica,2795974,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,34,0.00005,32,0.00003,0,0.00000,0,0.00000
Raineyella fluvialis,2662261,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,33,0.00005,25,0.00002,0,0.00000,0,0.00000
Sediminicoccus sp. KRV36,3133721,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,33,0.00005,0,0.00000,0,0.00000,0,0.00000
Alienimonas californiensis,2527989,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,33,0.00005,18,0.00002,0,0.00000,0,0.00000
Maioricimonas rarisocia,2528026,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,33,0.00005,28,0.00003,0,0.00000,0,0.00000
Luteolibacter sp. LG18,2819286,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,33,0.00005,35,0.00003,0,0.00000,0,0.00000
Defluviimonas sp. SAOS-178_SWC,3121287,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,32,0.00005,0,0.00000,0,0.00000,0,0.00000
Mycobacterium sp. Aquia_213,2991728,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,31,0.00005,0,0.00000,0,0.00000,0,0.00000
Mycobacterium gordonae,1778,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,31,0.00005,18,0.00002,0,0.00000,0,0.00000
Pirellula staleyi,125,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,31,0.00005,0,0.00000,0,0.00000,0,0.00000
Candidatus Promineifilum breve,1806508,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,30,0.00005,18,0.00002,0,0.00000,0,0.00000
Marinithermus hydrothermalis,186192,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,29,0.00004,0,0.00000,0,0.00000,0,0.00000
Aeoliella mucimassa,2527972,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,29,0.00004,17,0.00002,0,0.00000,0,0.00000
uncultured Hyphomonas sp.,225298,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,28,0.00004,35,0.00003,0,0.00000,0,0.00000
Candidatus Methylospira mobilis,1808979,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,28,0.00004,0,0.00000,0,0.00000,0,0.00000
Isosphaera pallida,128,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,28,0.00004,18,0.00002,0,0.00000,0,0.00000
Nitrospina watsonii,1323948,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,28,0.00004,0,0.00000,0,0.00000,0,0.00000
Mycobacterium florentinum,292462,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00004,0,0.00000,0,0.00000,0,0.00000
Limnochorda sp. LNt,3109564,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00004,22,0.00002,0,0.00000,0,0.00000
Thiocapsa bogorovii,521689,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00004,14,0.00001,0,0.00000,0,0.00000
Salinisphaera sp. LB1,2183911,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00004,0,0.00000,0,0.00000,0,0.00000
Granulicella mallensis,940614,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00004,24,0.00002,0,0.00000,0,0.00000
Rubrobacter radiotolerans,42256,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00004,34,0.00003,0,0.00000,0,0.00000
Limnochorda pilosa,1555112,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00004,29,0.00003,0,0.00000,0,0.00000
Thiorhodovibrio winogradskyi,77007,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00004,0,0.00000,0,0.00000,0,0.00000
Haloferula helveola,490095,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00004,0,0.00000,0,0.00000,0,0.00000
Mycobacterium sp. Z3061,3073562,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,24,0.00004,19,0.00002,0,0.00000,0,0.00000
Gloeobacter kilaueensis,1416614,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,24,0.00004,0,0.00000,0,0.00000,0,0.00000
Nitrosospira sp. Is2,3080532,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,24,0.00004,0,0.00000,0,0.00000,0,0.00000
Symmachiella dynata,2527995,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,24,0.00004,13,0.00001,0,0.00000,0,0.00000
Chloroflexus aurantiacus,1108,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00004,0,0.00000,0,0.00000,0,0.00000
Acidisoma sp. PAMC 29798,3040935,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00004,0,0.00000,0,0.00000,0,0.00000
Ahniella affigens,2021234,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00004,0,0.00000,0,0.00000,0,0.00000
Limnochorda sp. L945t,3109565,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,22,0.00003,0,0.00000,0,0.00000,0,0.00000
Luteolibacter luteus,2728835,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,22,0.00003,17,0.00002,0,0.00000,0,0.00000
Chloracidobacterium validum,2821543,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,22,0.00003,0,0.00000,0,0.00000,0,0.00000
Salinibacter ruber,146919,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,22,0.00003,10,0.00001,0,0.00000,0,0.00000
Desulfoglaeba alkanexedens,361111,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,22,0.00003,0,0.00000,0,0.00000,0,0.00000
Roseimicrobium sp. ORNL1,2711231,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,21,0.00003,30,0.00003,0,0.00000,0,0.00000
Stratiformator vulcanicus,2527980,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00003,17,0.00002,0,0.00000,0,0.00000
Mucisphaera calidilacus,2527982,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00003,13,0.00001,0,0.00000,0,0.00000
Desulfoluna limicola,2810562,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00003,0,0.00000,0,0.00000,0,0.00000
Truepera radiovictrix,332249,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,19,0.00003,19,0.00002,0,0.00000,0,0.00000
Wenzhouxiangella sp. AB-CW3,2771012,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,19,0.00003,0,0.00000,0,0.00000,0,0.00000
Telmatobacter sp. DSM 110680,3036704,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,19,0.00003,0,0.00000,0,0.00000,0,0.00000
Roseiflexus castenholzii,120962,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,18,0.00003,0,0.00000,0,0.00000,0,0.00000
Telmatocola sphagniphila,1123043,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,18,0.00003,0,0.00000,0,0.00000,0,0.00000
Desulfoferula mesophila,3058419,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,18,0.00003,13,0.00001,0,0.00000,0,0.00000
Mycobacterium decipiens,1430326,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00003,18,0.00002,0,0.00000,0,0.00000
Capsulimonas corticalis,2219043,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00003,17,0.00002,0,0.00000,0,0.00000
