TAXID,MS11679_kraken_2024-standard_conf0,MS11669_kraken_2024-standard_conf0,MS11774_kraken_2024-standard_conf0,MS11675_kraken_2024-standard_conf0,MS11683_kraken_2024-standard_conf0,MS11686_kraken_2024-standard_conf0,MS11673_kraken_2024-standard_conf0,MS11771_kraken_2024-standard_conf0,MS11775_kraken_2024-standard_conf0,MS11677_kraken_2024-standard_conf0,MS11670_kraken_2024-standard_conf0,MS11770_kraken_2024-standard_conf0,MS11676_kraken_2024-standard_conf0,MS11674_kraken_2024-standard_conf0,MS11684_kraken_2024-standard_conf0,MS11678_kraken_2024-standard_conf0
203490,2116.0,180.0,9942.0,14656.0,2243.0,3899.0,854.0,467.0,13794.0,1238.0,885.0,1579.0,17768.0,1139.0,21199.0,28498.0
203491,2116.0,180.0,9942.0,14656.0,2243.0,3899.0,854.0,467.0,13794.0,1238.0,885.0,1579.0,17768.0,1139.0,21199.0,28498.0
203492,1844.0,155.0,8960.0,13289.0,1954.0,3421.0,742.0,416.0,12615.0,1086.0,843.0,1492.0,15620.0,1013.0,20745.0,27580.0
848,1639.0,132.0,7333.0,11035.0,1673.0,2754.0,690.0,352.0,10575.0,914.0,785.0,1383.0,12389.0,860.0,20094.0,26087.0
850,482.0,0.0,1453.0,2472.0,511.0,598.0,347.0,0.0,2167.0,314.0,133.0,451.0,2882.0,246.0,465.0,21094.0
469616,482.0,0.0,1453.0,2472.0,511.0,598.0,347.0,0.0,2167.0,314.0,133.0,451.0,2882.0,246.0,465.0,21094.0
57723,1139.0,1865.0,1347.0,1393.0,1350.0,978.0,2141.0,1414.0,1264.0,1063.0,1552.0,1526.0,889.0,611.0,811.0,1189.0
1813735,547.0,852.0,585.0,634.0,581.0,510.0,955.0,665.0,589.0,496.0,731.0,699.0,448.0,337.0,395.0,521.0
2910145,547.0,852.0,585.0,634.0,581.0,510.0,955.0,665.0,589.0,496.0,731.0,699.0,448.0,337.0,395.0,521.0
2211325,547.0,852.0,585.0,634.0,581.0,510.0,955.0,665.0,589.0,496.0,731.0,699.0,448.0,337.0,395.0,521.0
2004797,547.0,852.0,585.0,634.0,581.0,510.0,955.0,665.0,589.0,496.0,731.0,699.0,448.0,337.0,395.0,521.0
1855912,197.0,328.0,247.0,280.0,203.0,195.0,418.0,295.0,224.0,194.0,297.0,274.0,203.0,133.0,156.0,204.0
2626009,178.0,266.0,149.0,161.0,191.0,144.0,266.0,166.0,136.0,150.0,192.0,207.0,134.0,0.0,107.0,161.0
2802971,178.0,266.0,149.0,161.0,191.0,144.0,266.0,166.0,136.0,150.0,192.0,207.0,134.0,0.0,107.0,161.0
204432,341.0,641.0,481.0,468.0,452.0,261.0,758.0,470.0,399.0,351.0,500.0,515.0,260.0,153.0,245.0,426.0
204433,255.0,467.0,354.0,365.0,354.0,193.0,534.0,337.0,287.0,268.0,325.0,372.0,170.0,120.0,183.0,307.0
204434,221.0,430.0,325.0,326.0,313.0,162.0,454.0,301.0,249.0,246.0,277.0,329.0,144.0,105.0,164.0,281.0
200940,567.0,908.0,987.0,782.0,860.0,461.0,988.0,537.0,688.0,856.0,736.0,1264.0,444.0,198.0,387.0,3103.0
3031651,232.0,381.0,249.0,298.0,325.0,173.0,356.0,181.0,233.0,238.0,227.0,253.0,137.0,0.0,127.0,222.0
3031668,155.0,230.0,147.0,204.0,208.0,0.0,260.0,0.0,156.0,157.0,138.0,156.0,0.0,0.0,0.0,148.0
213422,155.0,230.0,147.0,204.0,208.0,0.0,260.0,0.0,156.0,157.0,138.0,156.0,0.0,0.0,0.0,148.0
3031449,176.0,261.0,529.0,191.0,253.0,137.0,259.0,132.0,254.0,412.0,304.0,804.0,158.0,0.0,111.0,2635.0
213115,176.0,261.0,529.0,191.0,253.0,137.0,259.0,132.0,254.0,412.0,304.0,804.0,158.0,0.0,111.0,2635.0
194924,157.0,230.0,492.0,175.0,225.0,123.0,240.0,120.0,237.0,394.0,291.0,775.0,137.0,0.0,106.0,2603.0
40117,547.0,1456.0,1029.0,1218.0,573.0,555.0,617.0,987.0,494.0,415.0,637.0,938.0,326.0,196.0,629.0,958.0
203693,532.0,1444.0,1023.0,1206.0,566.0,547.0,608.0,980.0,470.0,406.0,629.0,919.0,321.0,191.0,622.0,946.0
189778,532.0,1444.0,1023.0,1206.0,566.0,547.0,608.0,980.0,470.0,406.0,629.0,919.0,321.0,191.0,622.0,946.0
189779,532.0,1444.0,1023.0,1206.0,566.0,547.0,608.0,980.0,470.0,406.0,629.0,919.0,321.0,191.0,622.0,946.0
1234,526.0,1432.0,1006.0,1174.0,561.0,539.0,594.0,972.0,461.0,401.0,615.0,908.0,312.0,188.0,612.0,932.0
3018035,225.0,1166.0,205.0,0.0,215.0,122.0,0.0,0.0,0.0,231.0,0.0,155.0,275.0,0.0,145.0,100.0
3031419,126.0,688.0,164.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,102.0,0.0
2024979,126.0,688.0,164.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,102.0,0.0
263369,105.0,655.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0
2759,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3644.0,23197.0,62457.0,42576.0,14375.0,210444.0
33154,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
33208,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
6072,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
33213,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
33511,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
7711,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
89593,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
7742,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
7776,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
117570,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
117571,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
8287,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
1338369,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
32523,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
32524,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
40674,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
32525,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
9347,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
1437010,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
314146,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
9443,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
376913,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
314293,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
9526,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
314295,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
9604,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
207598,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
9605,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
9606,27717.0,11309.0,82843.0,22615.0,26648.0,16572.0,7209.0,14244.0,18502.0,36203.0,3643.0,23197.0,62457.0,42576.0,14375.0,210444.0
2157,2331.0,1031.0,914.0,1858.0,1410.0,1780.0,1071.0,540.0,796.0,3937.0,621.0,15671.0,3527.0,344.0,1020.0,12369.0
1783275,1739.0,535.0,308.0,1417.0,540.0,1223.0,245.0,258.0,474.0,3464.0,319.0,591.0,411.0,206.0,598.0,677.0
651137,1718.0,524.0,294.0,1389.0,508.0,1209.0,242.0,247.0,465.0,3459.0,309.0,573.0,403.0,203.0,590.0,658.0
1643678,1284.0,256.0,253.0,959.0,270.0,739.0,196.0,210.0,289.0,1960.0,269.0,481.0,280.0,0.0,461.0,485.0
31932,1046.0,222.0,0.0,668.0,0.0,485.0,0.0,0.0,262.0,1890.0,104.0,178.0,203.0,0.0,0.0,367.0
338190,1046.0,222.0,0.0,668.0,0.0,485.0,0.0,0.0,262.0,1890.0,104.0,178.0,203.0,0.0,0.0,367.0
1007082,849.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0
2641124,849.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0
2259673,849.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0
1033996,233.0,0.0,206.0,279.0,239.0,246.0,111.0,129.0,0.0,0.0,162.0,298.0,0.0,0.0,381.0,105.0
1033997,233.0,0.0,206.0,279.0,239.0,246.0,111.0,129.0,0.0,0.0,162.0,298.0,0.0,0.0,381.0,105.0
497726,166.0,0.0,191.0,204.0,164.0,174.0,0.0,100.0,0.0,0.0,120.0,219.0,0.0,0.0,272.0,0.0
497727,101.0,0.0,127.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,167.0,0.0
1237085,101.0,0.0,127.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,167.0,0.0
651142,297.0,185.0,0.0,231.0,149.0,231.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0
1825023,269.0,162.0,0.0,186.0,134.0,165.0,0.0,0.0,0.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0
28890,499.0,482.0,596.0,397.0,808.0,430.0,811.0,272.0,305.0,457.0,289.0,15043.0,3099.0,135.0,351.0,11670.0
2290931,445.0,448.0,562.0,368.0,769.0,353.0,468.0,257.0,227.0,312.0,268.0,337.0,201.0,0.0,314.0,333.0
183963,387.0,412.0,530.0,322.0,713.0,304.0,424.0,233.0,189.0,279.0,239.0,303.0,162.0,0.0,276.0,301.0
2235,387.0,412.0,530.0,322.0,713.0,304.0,424.0,233.0,189.0,279.0,239.0,303.0,162.0,0.0,276.0,301.0
10239,9082.0,1391.0,57984.0,192957.0,7949.0,25133.0,1670.0,9869.0,645.0,1585.0,8701.0,22174.0,42928.0,263.0,16349.0,40025.0
2731341,9065.0,1382.0,56829.0,192938.0,7936.0,25128.0,1656.0,9852.0,639.0,1581.0,8696.0,22167.0,42911.0,259.0,16338.0,40012.0
2731360,9065.0,1382.0,56829.0,192938.0,7936.0,25128.0,1656.0,9852.0,639.0,1581.0,8696.0,22167.0,42911.0,259.0,16338.0,40012.0
2731618,9065.0,1381.0,56828.0,192938.0,7935.0,25127.0,1656.0,9851.0,639.0,1578.0,8696.0,22166.0,42910.0,259.0,16338.0,40012.0
2731619,9065.0,1381.0,56828.0,192938.0,7935.0,25127.0,1656.0,9851.0,639.0,1578.0,8696.0,22166.0,42910.0,259.0,16338.0,40012.0
1911928,7025.0,0.0,375.0,100.0,6853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8661.0,0.0,12857.0,1116.0
1914852,7024.0,0.0,375.0,0.0,6852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8658.0,0.0,12851.0,1113.0
1914855,1415.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,2694.0,128.0
1131317,1415.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,2694.0,128.0
1914854,133.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,286.0,0.0
1327956,133.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,286.0,0.0
1914853,107.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,212.0,0.0
399183,107.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,212.0,0.0
2788787,865.0,447.0,0.0,0.0,0.0,128.0,0.0,196.0,0.0,0.0,0.0,329.0,131.0,0.0,0.0,0.0
2939132,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109712,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978007,437.0,0.0,957.0,3840.0,513.0,0.0,0.0,130.0,358.0,1249.0,6241.0,2882.0,0.0,0.0,0.0,3508.0
2942964,236.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,5476.0,2689.0,0.0,0.0,0.0,464.0
2942972,231.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,5472.0,2688.0,0.0,0.0,0.0,438.0
2948688,220.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,5436.0,2673.0,0.0,0.0,0.0,0.0
2955741,120.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,3035.0,1426.0,0.0,0.0,0.0,0.0
2772067,120.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,3035.0,1426.0,0.0,0.0,0.0,0.0
2942965,194.0,0.0,0.0,3820.0,219.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,1219.0
2942967,194.0,0.0,0.0,3820.0,219.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,1219.0
2942979,121.0,0.0,0.0,1897.0,156.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,379.0
2956046,107.0,0.0,0.0,1555.0,142.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,342.0
2986405,107.0,0.0,0.0,1555.0,142.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,342.0
2733141,286.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842320,198.0,0.0,324.0,178674.0,249.0,0.0,1401.0,0.0,0.0,0.0,2402.0,236.0,752.0,101.0,0.0,2004.0
2842411,136.0,0.0,0.0,0.0,150.0,0.0,1180.0,0.0,0.0,0.0,1874.0,232.0,0.0,0.0,0.0,1936.0
2842582,136.0,0.0,0.0,0.0,150.0,0.0,1180.0,0.0,0.0,0.0,1874.0,227.0,0.0,0.0,0.0,1936.0
2843988,136.0,0.0,0.0,0.0,150.0,0.0,1180.0,0.0,0.0,0.0,1874.0,227.0,0.0,0.0,0.0,1936.0
926066,136.0,0.0,0.0,0.0,150.0,0.0,1180.0,0.0,0.0,0.0,1874.0,227.0,0.0,0.0,0.0,1936.0
2830667,0.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486273,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874061,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968500,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357916,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565556,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911495,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114367,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914525,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976533,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292913,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515612,0.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33050,0.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054227,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180400,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33052,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448440,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310580,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310581,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267128,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436663,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117207,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317655,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030157,0.0,8872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745310,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114300,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938607,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018446,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062169,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609977,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611147,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158500,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644732,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649486,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676233,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800788,0.0,256.0,0.0,0.0,169.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0.0,182.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633097,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855416,0.0,160.0,0.0,0.0,152.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820280,0.0,181.0,138.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335405,0.0,134.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806348,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026161,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976459,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017325,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400770,0.0,480.0,0.0,0.0,140.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917991,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191302,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657486,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801335,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352475,0.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643062,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879274,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715959,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613769,0.0,277.0,131.0,117.0,125.0,0.0,172.0,0.0,112.0,124.0,0.0,106.0,123.0,0.0,0.0,133.0
357,0.0,267.0,113.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612611,0.0,134.0,159.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,118.0,0.0,128.0
1525371,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613772,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842534,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106591,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782641,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0
2782665,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
1437360,0.0,108.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.0,233.0,122.0,0.0,165.0,0.0,147.0,0.0,0.0,155.0,0.0,134.0,102.0,0.0,0.0,116.0
1076,0.0,132.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
1395974,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31988,0.0,618.0,720.0,0.0,0.0,273.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,116.0,205.0
2644704,0.0,163.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245876,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28100,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020412,0.0,230.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,247.0
2969621,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2599640,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867715,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
